,country,year,CL,PR,Status,Region_Code,Region_Name,is_ldc
2489,Libya,2014,6,6,NF,2,Africa,0
2490,Libya,2015,6,6,NF,2,Africa,0
2491,Libya,2016,6,7,NF,2,Africa,0
2492,Libya,2017,6,7,NF,2,Africa,0
2493,Libya,2018,6,7,NF,2,Africa,0
2494,Libya,2019,6,7,NF,2,Africa,0
2495,Libya,2020,6,7,NF,2,Africa,0
2496,Liechtenstein,1995,1,1,F,150,Europe,0
2497,Liechtenstein,1996,1,1,F,150,Europe,0
2498,Liechtenstein,1997,1,1,F,150,Europe,0
2499,Liechtenstein,1998,1,1,F,150,Europe,0
2500,Liechtenstein,1999,1,1,F,150,Europe,0
2501,Liechtenstein,2000,1,1,F,150,Europe,0
2502,Liechtenstein,2001,1,1,F,150,Europe,0
2503,Liechtenstein,2002,1,1,F,150,Europe,0
2504,Liechtenstein,2003,1,1,F,150,Europe,0
2505,Liechtenstein,2004,1,1,F,150,Europe,0
2506,Liechtenstein,2005,1,1,F,150,Europe,0
2507,Liechtenstein,2006,1,1,F,150,Europe,0
2508,Liechtenstein,2007,1,1,F,150,Europe,0
2509,Liechtenstein,2008,1,1,F,150,Europe,0
2510,Liechtenstein,2009,1,1,F,150,Europe,0
2511,Liechtenstein,2010,1,1,F,150,Europe,0
2512,Liechtenstein,2011,1,1,F,150,Europe,0
2513,Liechtenstein,2012,1,1,F,150,Europe,0
2514,Liechtenstein,2013,1,1,F,150,Europe,0
2515,Liechtenstein,2014,1,1,F,150,Europe,0
2516,Liechtenstein,2015,1,1,F,150,Europe,0
2517,Liechtenstein,2016,1,2,F,150,Europe,0
2518,Liechtenstein,2017,1,2,F,150,Europe,0
2519,Liechtenstein,2018,1,2,F,150,Europe,0
2520,Liechtenstein,2019,1,2,F,150,Europe,0
2521,Liechtenstein,2020,1,2,F,150,Europe,0
2522,Lithuania,1995,2,1,F,150,Europe,0
2523,Lithuania,1996,2,1,F,150,Europe,0
2524,Lithuania,1997,2,1,F,150,Europe,0
2525,Lithuania,1998,2,1,F,150,Europe,0
2526,Lithuania,1999,2,1,F,150,Europe,0
2527,Lithuania,2000,2,1,F,150,Europe,0
2528,Lithuania,2001,2,1,F,150,Europe,0
2529,Lithuania,2002,2,1,F,150,Europe,0
2530,Lithuania,2003,2,1,F,150,Europe,0
2531,Lithuania,2004,2,2,F,150,Europe,0
2532,Lithuania,2005,1,1,F,150,Europe,0
2533,Lithuania,2006,1,1,F,150,Europe,0
2534,Lithuania,2007,1,1,F,150,Europe,0
2535,Lithuania,2008,1,1,F,150,Europe,0
2536,Lithuania,2009,1,1,F,150,Europe,0
2537,Lithuania,2010,1,1,F,150,Europe,0
2538,Lithuania,2011,1,1,F,150,Europe,0
2539,Lithuania,2012,1,1,F,150,Europe,0
2540,Lithuania,2013,1,1,F,150,Europe,0
2541,Lithuania,2014,1,1,F,150,Europe,0
2542,Lithuania,2015,1,1,F,150,Europe,0
2543,Lithuania,2016,1,1,F,150,Europe,0
2544,Lithuania,2017,1,1,F,150,Europe,0
2545,Lithuania,2018,1,1,F,150,Europe,0
2546,Lithuania,2019,1,1,F,150,Europe,0
2547,Lithuania,2020,2,1,F,150,Europe,0
2548,Luxembourg,1995,1,1,F,150,Europe,0
2549,Luxembourg,1996,1,1,F,150,Europe,0
2550,Luxembourg,1997,1,1,F,150,Europe,0
2551,Luxembourg,1998,1,1,F,150,Europe,0
2552,Luxembourg,1999,1,1,F,150,Europe,0
2553,Luxembourg,2000,1,1,F,150,Europe,0
2554,Luxembourg,2001,1,1,F,150,Europe,0
2555,Luxembourg,2002,1,1,F,150,Europe,0
2556,Luxembourg,2003,1,1,F,150,Europe,0
2557,Luxembourg,2004,1,1,F,150,Europe,0
2558,Luxembourg,2005,1,1,F,150,Europe,0
2559,Luxembourg,2006,1,1,F,150,Europe,0
2560,Luxembourg,2007,1,1,F,150,Europe,0
2561,Luxembourg,2008,1,1,F,150,Europe,0
2562,Luxembourg,2009,1,1,F,150,Europe,0
2563,Luxembourg,2010,1,1,F,150,Europe,0
2564,Luxembourg,2011,1,1,F,150,Europe,0
2565,Luxembourg,2012,1,1,F,150,Europe,0
2566,Luxembourg,2013,1,1,F,150,Europe,0
2567,Luxembourg,2014,1,1,F,150,Europe,0
2568,Luxembourg,2015,1,1,F,150,Europe,0
2569,Luxembourg,2016,1,1,F,150,Europe,0
2570,Luxembourg,2017,1,1,F,150,Europe,0
2571,Luxembourg,2018,1,1,F,150,Europe,0
2572,Luxembourg,2019,1,1,F,150,Europe,0
2573,Luxembourg,2020,1,1,F,150,Europe,0
2574,Madagascar,1995,4,2,PF,2,Africa,1
2575,Madagascar,1996,4,2,PF,2,Africa,1
2576,Madagascar,1997,4,2,PF,2,Africa,1
2577,Madagascar,1998,4,2,PF,2,Africa,1
2578,Madagascar,1999,4,2,PF,2,Africa,1
2579,Madagascar,2000,4,2,PF,2,Africa,1
2580,Madagascar,2001,4,2,PF,2,Africa,1
2581,Madagascar,2002,4,3,PF,2,Africa,1
2582,Madagascar,2003,3,3,PF,2,Africa,1
2583,Madagascar,2004,3,3,PF,2,Africa,1
2584,Madagascar,2005,3,3,PF,2,Africa,1
2585,Madagascar,2006,3,4,PF,2,Africa,1
2586,Madagascar,2007,3,4,PF,2,Africa,1
2587,Madagascar,2008,3,4,PF,2,Africa,1
2588,Madagascar,2009,4,6,PF,2,Africa,1
2589,Madagascar,2010,4,6,PF,2,Africa,1
2590,Madagascar,2011,4,6,PF,2,Africa,1
2591,Madagascar,2012,4,6,PF,2,Africa,1
2592,Madagascar,2013,4,5,PF,2,Africa,1
2593,Madagascar,2014,4,4,PF,2,Africa,1
2594,Madagascar,2015,4,3,PF,2,Africa,1
2595,Madagascar,2016,4,3,PF,2,Africa,1
2596,Madagascar,2017,4,3,PF,2,Africa,1
2597,Madagascar,2018,4,3,PF,2,Africa,1
2598,Madagascar,2019,3,3,PF,2,Africa,1
2599,Madagascar,2020,4,3,PF,2,Africa,1
2600,Malawi,1995,3,2,F,2,Africa,1
2601,Malawi,1996,3,2,F,2,Africa,1
2602,Malawi,1997,3,2,F,2,Africa,1
2603,Malawi,1998,3,2,F,2,Africa,1
2604,Malawi,1999,3,3,PF,2,Africa,1
2605,Malawi,2000,3,3,PF,2,Africa,1
2606,Malawi,2001,3,4,PF,2,Africa,1
2607,Malawi,2002,4,4,PF,2,Africa,1
2608,Malawi,2003,4,3,PF,2,Africa,1
2609,Malawi,2004,4,4,PF,2,Africa,1
2610,Malawi,2005,4,4,PF,2,Africa,1
2611,Malawi,2006,3,4,PF,2,Africa,1
2612,Malawi,2007,4,4,PF,2,Africa,1
2613,Malawi,2008,4,4,PF,2,Africa,1
2614,Malawi,2009,4,3,PF,2,Africa,1
2615,Malawi,2010,4,3,PF,2,Africa,1
2616,Malawi,2011,4,3,PF,2,Africa,1
2617,Malawi,2012,4,3,PF,2,Africa,1
2618,Malawi,2013,4,3,PF,2,Africa,1
2619,Malawi,2014,4,3,PF,2,Africa,1
2620,Malawi,2015,3,3,PF,2,Africa,1
2621,Malawi,2016,3,3,PF,2,Africa,1
2622,Malawi,2017,3,3,PF,2,Africa,1
2623,Malawi,2018,3,3,PF,2,Africa,1
2624,Malawi,2019,3,3,PF,2,Africa,1
2625,Malawi,2020,3,3,PF,2,Africa,1
2626,Malaysia,1995,5,4,PF,142,Asia,0
2627,Malaysia,1996,5,4,PF,142,Asia,0
2628,Malaysia,1997,5,4,PF,142,Asia,0
2629,Malaysia,1998,5,5,PF,142,Asia,0
2630,Malaysia,1999,5,5,PF,142,Asia,0
2631,Malaysia,2000,5,5,PF,142,Asia,0
2632,Malaysia,2001,5,5,PF,142,Asia,0
2633,Malaysia,2002,5,5,PF,142,Asia,0
2634,Malaysia,2003,4,5,PF,142,Asia,0
2635,Malaysia,2004,4,4,PF,142,Asia,0
2636,Malaysia,2005,4,4,PF,142,Asia,0
2637,Malaysia,2006,4,4,PF,142,Asia,0
2638,Malaysia,2007,4,4,PF,142,Asia,0
2639,Malaysia,2008,4,4,PF,142,Asia,0
2640,Malaysia,2009,4,4,PF,142,Asia,0
2641,Malaysia,2010,4,4,PF,142,Asia,0
2642,Malaysia,2011,4,4,PF,142,Asia,0
2643,Malaysia,2012,4,4,PF,142,Asia,0
2644,Malaysia,2013,4,4,PF,142,Asia,0
2645,Malaysia,2014,4,4,PF,142,Asia,0
2646,Malaysia,2015,4,4,PF,142,Asia,0
2647,Malaysia,2016,4,4,PF,142,Asia,0
2648,Malaysia,2017,4,4,PF,142,Asia,0
2649,Malaysia,2018,4,4,PF,142,Asia,0
2650,Malaysia,2019,4,4,PF,142,Asia,0
2651,Malaysia,2020,4,4,PF,142,Asia,0
2652,Maldives,1995,6,6,NF,142,Asia,0
2653,Maldives,1996,6,6,NF,142,Asia,0
2654,Maldives,1997,6,6,NF,142,Asia,0
2655,Maldives,1998,5,6,NF,142,Asia,0
2656,Maldives,1999,5,6,NF,142,Asia,0
2657,Maldives,2000,5,6,NF,142,Asia,0
2658,Maldives,2001,5,6,NF,142,Asia,0
2659,Maldives,2002,5,6,NF,142,Asia,0
2660,Maldives,2003,5,6,NF,142,Asia,0
2661,Maldives,2004,5,6,NF,142,Asia,0
2662,Maldives,2005,5,6,NF,142,Asia,0
2663,Maldives,2006,5,6,NF,142,Asia,0
2664,Maldives,2007,5,6,NF,142,Asia,0
2665,Maldives,2008,4,4,PF,142,Asia,0
2666,Maldives,2009,4,3,PF,142,Asia,0
2667,Maldives,2010,4,3,PF,142,Asia,0
2668,Maldives,2011,4,3,PF,142,Asia,0
2669,Maldives,2012,4,5,PF,142,Asia,0
2670,Maldives,2013,4,4,PF,142,Asia,0
2671,Maldives,2014,4,4,PF,142,Asia,0
2672,Maldives,2015,5,4,PF,142,Asia,0
2673,Maldives,2016,5,5,PF,142,Asia,0
2674,Maldives,2017,5,5,PF,142,Asia,0
2675,Maldives,2018,5,5,PF,142,Asia,0
2676,Maldives,2019,5,4,PF,142,Asia,0
2677,Maldives,2020,5,4,PF,142,Asia,0
2678,Mali,1995,3,2,F,2,Africa,1
2679,Mali,1996,2,2,F,2,Africa,1
2680,Mali,1997,3,3,F,2,Africa,1
2681,Mali,1998,3,3,F,2,Africa,1
2682,Mali,1999,3,3,F,2,Africa,1
2683,Mali,2000,3,2,F,2,Africa,1
2684,Mali,2001,3,2,F,2,Africa,1
2685,Mali,2002,3,2,F,2,Africa,1
2686,Mali,2003,2,2,F,2,Africa,1
2687,Mali,2004,2,2,F,2,Africa,1
2688,Mali,2005,2,2,F,2,Africa,1
2689,Mali,2006,2,2,F,2,Africa,1
2690,Mali,2007,3,2,F,2,Africa,1
2691,Mali,2008,3,2,F,2,Africa,1
2692,Mali,2009,3,2,F,2,Africa,1
2693,Mali,2010,3,2,F,2,Africa,1
2694,Mali,2011,3,2,F,2,Africa,1
2695,Mali,2012,5,7,NF,2,Africa,1
2696,Mali,2013,4,5,PF,2,Africa,1
2697,Mali,2014,4,5,PF,2,Africa,1
2698,Mali,2015,4,5,PF,2,Africa,1
2699,Mali,2016,4,5,PF,2,Africa,1
2700,Mali,2017,4,5,PF,2,Africa,1
2701,Mali,2018,4,4,PF,2,Africa,1
2702,Mali,2019,5,5,PF,2,Africa,1
2703,Mali,2020,5,6,NF,2,Africa,1
2704,Malta,1995,1,1,F,150,Europe,0
2705,Malta,1996,1,1,F,150,Europe,0
2706,Malta,1997,1,1,F,150,Europe,0
2707,Malta,1998,1,1,F,150,Europe,0
2708,Malta,1999,1,1,F,150,Europe,0
2709,Malta,2000,1,1,F,150,Europe,0
2710,Malta,2001,1,1,F,150,Europe,0
2711,Malta,2002,1,1,F,150,Europe,0
2712,Malta,2003,1,1,F,150,Europe,0
2713,Malta,2004,1,1,F,150,Europe,0
2714,Malta,2005,1,1,F,150,Europe,0
2715,Malta,2006,1,1,F,150,Europe,0
2716,Malta,2007,1,1,F,150,Europe,0
2717,Malta,2008,1,1,F,150,Europe,0
2718,Malta,2009,1,1,F,150,Europe,0
2719,Malta,2010,1,1,F,150,Europe,0
2720,Malta,2011,1,1,F,150,Europe,0
2721,Malta,2012,1,1,F,150,Europe,0
2722,Malta,2013,1,1,F,150,Europe,0
2723,Malta,2014,1,1,F,150,Europe,0
2724,Malta,2015,1,1,F,150,Europe,0
2725,Malta,2016,1,1,F,150,Europe,0
2726,Malta,2017,1,1,F,150,Europe,0
2727,Malta,2018,1,2,F,150,Europe,0
2728,Malta,2019,1,2,F,150,Europe,0
2729,Malta,2020,1,2,F,150,Europe,0
2730,Marshall Islands,1995,1,1,F,9,Oceania,0
2731,Marshall Islands,1996,1,1,F,9,Oceania,0
2732,Marshall Islands,1997,1,1,F,9,Oceania,0
2733,Marshall Islands,1998,1,1,F,9,Oceania,0
2734,Marshall Islands,1999,1,1,F,9,Oceania,0
2735,Marshall Islands,2000,1,1,F,9,Oceania,0
2736,Marshall Islands,2001,1,1,F,9,Oceania,0
2737,Marshall Islands,2002,1,1,F,9,Oceania,0
2738,Marshall Islands,2003,1,1,F,9,Oceania,0
2739,Marshall Islands,2004,1,1,F,9,Oceania,0
2740,Marshall Islands,2005,1,1,F,9,Oceania,0
2741,Marshall Islands,2006,1,1,F,9,Oceania,0
2742,Marshall Islands,2007,1,1,F,9,Oceania,0
2743,Marshall Islands,2008,1,1,F,9,Oceania,0
2744,Marshall Islands,2009,1,1,F,9,Oceania,0
2745,Marshall Islands,2010,1,1,F,9,Oceania,0
2746,Marshall Islands,2011,1,1,F,9,Oceania,0
2747,Marshall Islands,2012,1,1,F,9,Oceania,0
2748,Marshall Islands,2013,1,1,F,9,Oceania,0
2749,Marshall Islands,2014,1,1,F,9,Oceania,0
2750,Marshall Islands,2015,1,1,F,9,Oceania,0
2751,Marshall Islands,2016,1,1,F,9,Oceania,0
2752,Marshall Islands,2017,1,1,F,9,Oceania,0
2753,Marshall Islands,2018,1,1,F,9,Oceania,0
2754,Marshall Islands,2019,1,1,F,9,Oceania,0
2755,Marshall Islands,2020,1,1,F,9,Oceania,0
2756,Mauritania,1995,6,6,NF,2,Africa,1
2757,Mauritania,1996,6,6,NF,2,Africa,1
2758,Mauritania,1997,6,6,NF,2,Africa,1
2759,Mauritania,1998,5,6,NF,2,Africa,1
2760,Mauritania,1999,5,6,NF,2,Africa,1
2761,Mauritania,2000,5,6,NF,2,Africa,1
2762,Mauritania,2001,5,5,PF,2,Africa,1
2763,Mauritania,2002,5,5,PF,2,Africa,1
2764,Mauritania,2003,5,6,NF,2,Africa,1
2765,Mauritania,2004,5,6,NF,2,Africa,1
2766,Mauritania,2005,4,6,PF,2,Africa,1
2767,Mauritania,2006,4,5,PF,2,Africa,1
2768,Mauritania,2007,4,4,PF,2,Africa,1
2769,Mauritania,2008,5,6,NF,2,Africa,1
2770,Mauritania,2009,5,6,NF,2,Africa,1
2771,Mauritania,2010,5,6,NF,2,Africa,1
2772,Mauritania,2011,5,6,NF,2,Africa,1
2773,Mauritania,2012,5,6,NF,2,Africa,1
2774,Mauritania,2013,5,6,NF,2,Africa,1
2775,Mauritania,2014,5,6,NF,2,Africa,1
2776,Mauritania,2015,5,6,NF,2,Africa,1
2777,Mauritania,2016,5,6,NF,2,Africa,1
2778,Mauritania,2017,5,6,NF,2,Africa,1
2779,Mauritania,2018,5,6,NF,2,Africa,1
2780,Mauritania,2019,5,5,PF,2,Africa,1
2781,Mauritania,2020,5,5,PF,2,Africa,1
2782,Mauritius,1995,2,1,F,2,Africa,0
2783,Mauritius,1996,2,1,F,2,Africa,0
2784,Mauritius,1997,2,1,F,2,Africa,0
2785,Mauritius,1998,2,1,F,2,Africa,0
2786,Mauritius,1999,2,1,F,2,Africa,0
2787,Mauritius,2000,2,1,F,2,Africa,0
2788,Mauritius,2001,2,1,F,2,Africa,0
2789,Mauritius,2002,2,1,F,2,Africa,0
2790,Mauritius,2003,2,1,F,2,Africa,0
2791,Mauritius,2004,1,1,F,2,Africa,0
2792,Mauritius,2005,1,1,F,2,Africa,0
2793,Mauritius,2006,2,1,F,2,Africa,0
2794,Mauritius,2007,2,1,F,2,Africa,0
2795,Mauritius,2008,2,1,F,2,Africa,0
2796,Mauritius,2009,2,1,F,2,Africa,0
2797,Mauritius,2010,2,1,F,2,Africa,0
2798,Mauritius,2011,2,1,F,2,Africa,0
2799,Mauritius,2012,2,1,F,2,Africa,0
2800,Mauritius,2013,2,1,F,2,Africa,0
2801,Mauritius,2014,2,1,F,2,Africa,0
2802,Mauritius,2015,2,1,F,2,Africa,0
2803,Mauritius,2016,2,1,F,2,Africa,0
2804,Mauritius,2017,2,1,F,2,Africa,0
2805,Mauritius,2018,2,1,F,2,Africa,0
2806,Mauritius,2019,2,1,F,2,Africa,0
2807,Mauritius,2020,2,1,F,2,Africa,0
2808,Mexico,1995,4,4,PF,19,Americas,0
2809,Mexico,1996,3,4,PF,19,Americas,0
2810,Mexico,1997,4,3,PF,19,Americas,0
2811,Mexico,1998,4,3,PF,19,Americas,0
2812,Mexico,1999,4,3,PF,19,Americas,0
2813,Mexico,2000,3,2,F,19,Americas,0
2814,Mexico,2001,3,2,F,19,Americas,0
2815,Mexico,2002,2,2,F,19,Americas,0
2816,Mexico,2003,2,2,F,19,Americas,0
2817,Mexico,2004,2,2,F,19,Americas,0
2818,Mexico,2005,2,2,F,19,Americas,0
2819,Mexico,2006,3,2,F,19,Americas,0
2820,Mexico,2007,3,2,F,19,Americas,0
2821,Mexico,2008,3,2,F,19,Americas,0
2822,Mexico,2009,3,2,F,19,Americas,0
2823,Mexico,2010,3,3,PF,19,Americas,0
2824,Mexico,2011,3,3,PF,19,Americas,0
2825,Mexico,2012,3,3,PF,19,Americas,0
2826,Mexico,2013,3,3,PF,19,Americas,0
2827,Mexico,2014,3,3,PF,19,Americas,0
2828,Mexico,2015,3,3,PF,19,Americas,0
2829,Mexico,2016,3,3,PF,19,Americas,0
2830,Mexico,2017,3,3,PF,19,Americas,0
2831,Mexico,2018,3,3,PF,19,Americas,0
2832,Mexico,2019,3,3,PF,19,Americas,0
2833,Mexico,2020,4,3,PF,19,Americas,0
2834,Micronesia (Federated States of),1995,1,1,F,9,Oceania,0
2835,Micronesia (Federated States of),1996,1,1,F,9,Oceania,0
2836,Micronesia (Federated States of),1997,2,1,F,9,Oceania,0
2837,Micronesia (Federated States of),1998,2,1,F,9,Oceania,0
2838,Micronesia (Federated States of),1999,2,1,F,9,Oceania,0
2839,Micronesia (Federated States of),2000,2,1,F,9,Oceania,0
2840,Micronesia (Federated States of),2001,2,1,F,9,Oceania,0
2841,Micronesia (Federated States of),2002,2,1,F,9,Oceania,0
2842,Micronesia (Federated States of),2003,1,1,F,9,Oceania,0
2843,Micronesia (Federated States of),2004,1,1,F,9,Oceania,0
2844,Micronesia (Federated States of),2005,1,1,F,9,Oceania,0
2845,Micronesia (Federated States of),2006,1,1,F,9,Oceania,0
2846,Micronesia (Federated States of),2007,1,1,F,9,Oceania,0
2847,Micronesia (Federated States of),2008,1,1,F,9,Oceania,0
2848,Micronesia (Federated States of),2009,1,1,F,9,Oceania,0
2849,Micronesia (Federated States of),2010,1,1,F,9,Oceania,0
2850,Micronesia (Federated States of),2011,1,1,F,9,Oceania,0
2851,Micronesia (Federated States of),2012,1,1,F,9,Oceania,0
2852,Micronesia (Federated States of),2013,1,1,F,9,Oceania,0
2853,Micronesia (Federated States of),2014,1,1,F,9,Oceania,0
2854,Micronesia (Federated States of),2015,1,1,F,9,Oceania,0
2855,Micronesia (Federated States of),2016,1,1,F,9,Oceania,0
2856,Micronesia (Federated States of),2017,1,1,F,9,Oceania,0
2857,Micronesia (Federated States of),2018,1,1,F,9,Oceania,0
2858,Micronesia (Federated States of),2019,1,1,F,9,Oceania,0
2859,Micronesia (Federated States of),2020,1,1,F,9,Oceania,0
2860,Republic of Moldova,1995,4,4,PF,150,Europe,0
2861,Republic of Moldova,1996,4,3,PF,150,Europe,0
2862,Republic of Moldova,1997,4,3,PF,150,Europe,0
2863,Republic of Moldova,1998,4,2,PF,150,Europe,0
2864,Republic of Moldova,1999,4,2,PF,150,Europe,0
2865,Republic of Moldova,2000,4,2,PF,150,Europe,0
2866,Republic of Moldova,2001,4,2,PF,150,Europe,0
2867,Republic of Moldova,2002,4,3,PF,150,Europe,0
2868,Republic of Moldova,2003,4,3,PF,150,Europe,0
2869,Republic of Moldova,2004,4,3,PF,150,Europe,0
2870,Republic of Moldova,2005,4,3,PF,150,Europe,0
2871,Republic of Moldova,2006,4,3,PF,150,Europe,0
2872,Republic of Moldova,2007,4,3,PF,150,Europe,0
2873,Republic of Moldova,2008,4,4,PF,150,Europe,0
2874,Republic of Moldova,2009,4,3,PF,150,Europe,0
2875,Republic of Moldova,2010,3,3,PF,150,Europe,0
2876,Republic of Moldova,2011,3,3,PF,150,Europe,0
2877,Republic of Moldova,2012,3,3,PF,150,Europe,0
2878,Republic of Moldova,2013,3,3,PF,150,Europe,0
2879,Republic of Moldova,2014,3,3,PF,150,Europe,0
2880,Republic of Moldova,2015,3,3,PF,150,Europe,0
2881,Republic of Moldova,2016,3,3,PF,150,Europe,0
2882,Republic of Moldova,2017,3,3,PF,150,Europe,0
2883,Republic of Moldova,2018,4,3,PF,150,Europe,0
2884,Republic of Moldova,2019,4,3,PF,150,Europe,0
2885,Republic of Moldova,2020,3,3,PF,150,Europe,0
2886,Monaco,1995,1,2,F,150,Europe,0
2887,Monaco,1996,1,2,F,150,Europe,0
2888,Monaco,1997,1,2,F,150,Europe,0
2889,Monaco,1998,1,2,F,150,Europe,0
2890,Monaco,1999,1,2,F,150,Europe,0
2891,Monaco,2000,1,2,F,150,Europe,0
2892,Monaco,2001,1,2,F,150,Europe,0
2893,Monaco,2002,1,2,F,150,Europe,0
2894,Monaco,2003,1,2,F,150,Europe,0
2895,Monaco,2004,1,2,F,150,Europe,0
2896,Monaco,2005,1,2,F,150,Europe,0
2897,Monaco,2006,1,2,F,150,Europe,0
2898,Monaco,2007,1,2,F,150,Europe,0
2899,Monaco,2008,1,2,F,150,Europe,0
2900,Monaco,2009,1,2,F,150,Europe,0
2901,Monaco,2010,1,2,F,150,Europe,0
2902,Monaco,2011,1,2,F,150,Europe,0
2903,Monaco,2012,1,2,F,150,Europe,0
2904,Monaco,2013,1,2,F,150,Europe,0
2905,Monaco,2014,1,2,F,150,Europe,0
2906,Monaco,2015,1,2,F,150,Europe,0
2907,Monaco,2016,1,3,F,150,Europe,0
2908,Monaco,2017,1,3,F,150,Europe,0
2909,Monaco,2018,1,3,F,150,Europe,0
2910,Monaco,2019,1,3,F,150,Europe,0
2911,Monaco,2020,1,3,F,150,Europe,0
2912,Mongolia,1995,3,2,F,142,Asia,0
2913,Mongolia,1996,3,2,F,142,Asia,0
2914,Mongolia,1997,3,2,F,142,Asia,0
2915,Mongolia,1998,3,2,F,142,Asia,0
2916,Mongolia,1999,3,2,F,142,Asia,0
2917,Mongolia,2000,3,2,F,142,Asia,0
2918,Mongolia,2001,3,2,F,142,Asia,0
2919,Mongolia,2002,2,2,F,142,Asia,0
2920,Mongolia,2003,2,2,F,142,Asia,0
2921,Mongolia,2004,2,2,F,142,Asia,0
2922,Mongolia,2005,2,2,F,142,Asia,0
2923,Mongolia,2006,2,2,F,142,Asia,0
2924,Mongolia,2007,2,2,F,142,Asia,0
2925,Mongolia,2008,2,2,F,142,Asia,0
2926,Mongolia,2009,2,2,F,142,Asia,0
2927,Mongolia,2010,2,2,F,142,Asia,0
2928,Mongolia,2011,2,2,F,142,Asia,0
2929,Mongolia,2012,2,1,F,142,Asia,0
2930,Mongolia,2013,2,1,F,142,Asia,0
2931,Mongolia,2014,2,1,F,142,Asia,0
2932,Mongolia,2015,2,1,F,142,Asia,0
2933,Mongolia,2016,2,1,F,142,Asia,0
2934,Mongolia,2017,2,1,F,142,Asia,0
2935,Mongolia,2018,2,1,F,142,Asia,0
2936,Mongolia,2019,2,1,F,142,Asia,0
2937,Mongolia,2020,2,1,F,142,Asia,0
2938,Montenegro,2006,3,3,PF,150,Europe,0
2939,Montenegro,2007,3,3,PF,150,Europe,0
2940,Montenegro,2008,3,3,PF,150,Europe,0
2941,Montenegro,2009,2,3,F,150,Europe,0
2942,Montenegro,2010,2,3,F,150,Europe,0
2943,Montenegro,2011,2,3,F,150,Europe,0
2944,Montenegro,2012,2,3,F,150,Europe,0
2945,Montenegro,2013,2,3,F,150,Europe,0
2946,Montenegro,2014,2,3,F,150,Europe,0
2947,Montenegro,2015,3,3,PF,150,Europe,0
2948,Montenegro,2016,3,3,PF,150,Europe,0
2949,Montenegro,2017,3,3,PF,150,Europe,0
2950,Montenegro,2018,3,4,PF,150,Europe,0
2951,Montenegro,2019,3,4,PF,150,Europe,0
2952,Montenegro,2020,3,3,PF,150,Europe,0
2953,Morocco,1995,5,5,PF,2,Africa,0
2954,Morocco,1996,5,5,PF,2,Africa,0
2955,Morocco,1997,5,5,PF,2,Africa,0
2956,Morocco,1998,4,5,PF,2,Africa,0
2957,Morocco,1999,4,5,PF,2,Africa,0
2958,Morocco,2000,4,5,PF,2,Africa,0
2959,Morocco,2001,5,5,PF,2,Africa,0
2960,Morocco,2002,5,5,PF,2,Africa,0
2961,Morocco,2003,5,5,PF,2,Africa,0
2962,Morocco,2004,4,5,PF,2,Africa,0
2963,Morocco,2005,4,5,PF,2,Africa,0
2964,Morocco,2006,4,5,PF,2,Africa,0
2965,Morocco,2007,4,5,PF,2,Africa,0
2966,Morocco,2008,4,5,PF,2,Africa,0
2967,Morocco,2009,4,5,PF,2,Africa,0
2968,Morocco,2010,4,5,PF,2,Africa,0
2969,Morocco,2011,4,5,PF,2,Africa,0
2970,Morocco,2012,4,5,PF,2,Africa,0
2971,Morocco,2013,4,5,PF,2,Africa,0
2972,Morocco,2014,4,5,PF,2,Africa,0
2973,Morocco,2015,4,5,PF,2,Africa,0
2974,Morocco,2016,4,5,PF,2,Africa,0
2975,Morocco,2017,5,5,PF,2,Africa,0
2976,Morocco,2018,5,5,PF,2,Africa,0
2977,Morocco,2019,5,5,PF,2,Africa,0
2978,Morocco,2020,5,5,PF,2,Africa,0
2979,Mozambique,1995,4,3,PF,2,Africa,1
2980,Mozambique,1996,4,3,PF,2,Africa,1
2981,Mozambique,1997,4,3,PF,2,Africa,1
2982,Mozambique,1998,4,3,PF,2,Africa,1
2983,Mozambique,1999,4,3,PF,2,Africa,1
2984,Mozambique,2000,4,3,PF,2,Africa,1
2985,Mozambique,2001,4,3,PF,2,Africa,1
2986,Mozambique,2002,4,3,PF,2,Africa,1
2987,Mozambique,2003,4,3,PF,2,Africa,1
2988,Mozambique,2004,4,3,PF,2,Africa,1
2989,Mozambique,2005,4,3,PF,2,Africa,1
2990,Mozambique,2006,4,3,PF,2,Africa,1
2991,Mozambique,2007,3,3,PF,2,Africa,1
2992,Mozambique,2008,3,3,PF,2,Africa,1
2993,Mozambique,2009,3,4,PF,2,Africa,1
2994,Mozambique,2010,3,4,PF,2,Africa,1
2995,Mozambique,2011,3,4,PF,2,Africa,1
2996,Mozambique,2012,3,4,PF,2,Africa,1
2997,Mozambique,2013,3,4,PF,2,Africa,1
2998,Mozambique,2014,3,4,PF,2,Africa,1
2999,Mozambique,2015,4,4,PF,2,Africa,1
3000,Mozambique,2016,4,4,PF,2,Africa,1
3001,Mozambique,2017,4,4,PF,2,Africa,1
3002,Mozambique,2018,4,4,PF,2,Africa,1
3003,Mozambique,2019,4,5,PF,2,Africa,1
3004,Mozambique,2020,4,5,PF,2,Africa,1
3005,Myanmar,1995,7,7,NF,142,Asia,1
3006,Myanmar,1996,7,7,NF,142,Asia,1
3007,Myanmar,1997,7,7,NF,142,Asia,1
3008,Myanmar,1998,7,7,NF,142,Asia,1
3009,Myanmar,1999,7,7,NF,142,Asia,1
